keyword,title,company,description,location,salary_max,salary_min,salary_is_predicted,salary,python,sql,aws,java,javascript,typescript,excel,tableau,power_bi,docker,react,git,no_experience,remote
data analyst,Data Analyst,Robert Half,"Description We are looking for a Data Analyst to join a team in Somerset, New Jersey and turn complex information into actionable insight that strengthens fraud detection efforts. This contract opportunity with potential for a permanent role is ideal for someone who combines strong analytical thinking with practical experience identifying suspicious patterns, supporting investigations, and improving anti-fraud decision-making. The role offers the chance to work closely with business partners to…","New Jersey, US",83101.49,83101.49,1,83101.49,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,Data Analyst,Robert Half,"Description We are looking for a Data Analyst to join our team and turn complex business data into clear, actionable direction. In this role, you will shape reporting standards, uncover performance trends, and build analytical solutions that support operational and strategic decisions. This position also plays an important part in strengthening enterprise data capabilities through scalable models, thoughtful metric design, and close collaboration with business leaders. Responsibilities: Design …","Jacksonville, Duval County",95478.08,95478.08,1,95478.08,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,Data Analyst,Vaco LLC,"Job Title: Data Analyst Location: 5 days on-site in St. Louis, MO Duration: Direct-hire Opportunity What You Will Do Monitor various inboxes and address the needs of our internal customer base, primarily sales and sales leaders Query data for various ad-hoc data needs Identify and analyze trends to present to peers and managers Eesign, develop, and deploy various KPIs to track Service Quality, Productivity, Frequency, and Severity, along with developing reports to track new initiatives, annual …","Newport Beach, Orange County",116482.23,116482.23,1,116482.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,Data Analyst,MetaPhase Consulting,"Description At MetaPhase, we believe Quirky is Cool and being authentic is the only way to be! We take the work we do very seriously and do a lot of important mission-focused work for our clients. We are individuals with different passions and strengths who take as much joy in the work we do as from those we work with. Today, we have a team that is invested in creating new solutions that lean forward, challenge the status quo, but also reflect our intimate knowledge of our customers' business. …","Mount Rainier, Prince George's County",60770.93,60770.93,1,60770.93,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,Data Analyst,InterSources Inc.,"Title/Role: Database Administrator 1 Location: Decatur, GA 30030 Duration: 6 months Data Quality Analyst, responsible for accurate retrieval, analysis, and correction of data in MyInsight Elec. Health Record system. Needs advanced knowledge of SQL, a strong understanding of clinical workflows to identify and resolve data integrity issues Key Responsibilities: Front Desk Data Validation and Correction · Utilize SQL queries and Mylnsight reporting tools to identify and correct front desk-related …","Northlake, DeKalb County",38619.99,38619.99,1,38619.99,False,True,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,Data Analyst,Eclaro,"Key Responsibilities: Data Analysis & SQL Development Write, optimize, and maintain SQL queries for reporting and analysis Collect, clean, and analyze structured and unstructured data Perform data validation, reconciliation, and quality assurance Develop reports, dashboards, and visualizations using tools such as Excel or Tableau Translate analytical findings into business insights and requirements Document analytical approaches, assumptions, data sources, logic, and analytical methodologies Su…","Elsmere, Albany County",78024.65,78024.65,1,78024.65,False,True,False,False,False,False,True,True,False,False,False,False,False,False
data analyst,Data Analyst,3A Soft Inc,"Key responsibilities of consultant: • Supports the HRIC dept. by entering data and processing employee actions, including new hires, rehires, transfers, salary changes, etc. into the HR information system (SAP/HCM) • Responsible for processing terminations for MHS, MMC, MIT & MEAC. • Responsible for processing historical edits, using UKG formally known as kronos, our timekeeping system. • Generate a bi-weekly report with associates that have been placed out due to a Covid-19 related absence,","Yonkers, Westchester County",73081.13,73081.13,1,73081.13,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,Data Analyst,Aditi Consulting,"Payrate: $42.00 - $44.00/hr. Summary: We are looking for a hands-on professional with strong operational analytics experience to support HR, workforce planning, or resource management functions. This role is remote and focuses on maintaining data integrity across multiple hiring and onboarding data sources. The ideal candidate will have advanced Excel skills, experience with large datasets, and practical Power BI experience. This position is best suited for someone who enjoys day-to-day analyti…",US,99826.84,99826.84,1,99826.84,False,False,False,False,False,False,True,False,True,False,False,False,False,True
data analyst,Data Analyst,Citadel Information Services Inc,Supports Data Loss Prevention and Data Security initiatives in mission to protect Client sensitive data. Responsibilities: Monitor alerts coming from data loss prevention technologies. Perform initial triage and escalation in accordance with internal processes. Draft playbooks/job aids for responsibilities. Partner with senior data loss prevention leaders to support incident validations. Provide feedback to technologists responsible for DLP policy tuning on efficacy of rules. Prepare DLP progra…,"Charlotte, Mecklenburg County",122668.44,122668.44,1,122668.44,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst,Data Analyst,"cyberThink, Inc.","Job Description: Support the development and testing of Client systems and services Deliver advanced analytics and business intelligence for Payment Services operations. Design, implement, and maintain dashboards and data pipelines. Provide actionable insights through data mining and statistical analysis. Description: Build and maintain marketing performance dashboards (Power BI) that track campaign and channel KPIs, trends, and outcomes on a daily/weekly/monthly cadence. • Define KPI methodolo…","Fort Sam Houston, Bexar County",86169.03,86169.03,1,86169.03,False,False,False,False,False,False,False,False,True,False,False,False,False,False
